mum,longitude,latitude
20,114.0278457,22.52543619
9,114.0478747,22.56348139
14,114.0320755,22.52133123
5,114.0469583,22.55997066
201,114.0361318,22.56429639
3,114.0210494,22.52992802
4,114.0948143,22.56272443
20,114.0828404,22.53984747
132,114.0711507,22.52431833
38,114.0903013,22.53836084
6,114.0208701,22.52673999
1,114.0341337,22.51953875
15,114.0643668,22.55306513
14,114.0318903,22.52066172
11,114.059238,22.54982648
2,114.0542829,22.52487463
6,114.0210037,22.52972757
4,114.0274581,22.52823022
1,114.0449485,22.52209901
48,114.0940982,22.55201831
6,114.0573426,22.52745678
1726,114.0523873,22.53033546
85,114.041202,22.5693007
10,114.0795021,22.53451003
9,114.0734276,22.53264807
1,114.0539787,22.52523571
7,114.0869596,22.54658505
6,114.0415692,22.5292951
15,114.0354017,22.56082883
4,114.0863501,22.53835169
4,114.0378826,22.5680426
4,114.0237199,22.52813567
9,114.0414262,22.52919365
1,114.0373948,22.556635
3,114.0932554,22.56545058
6,114.0742977,22.53992079
16,114.0444596,22.52224434
16,114.0463278,22.53220808
2,114.0435717,22.52686462
6,114.0570525,22.5682391
11,114.0360361,22.56735489
66,114.0640655,22.55609928
23,114.0497251,22.56952317
5,114.0855829,22.53527762
9,113.9923355,22.54935381
1,114.0291933,22.52553676
19,114.0103019,22.53446036
15,113.9925292,22.54073024
2,114.0270537,22.52556152
23,114.0542506,22.57938258
18,114.0300834,22.52343432
16,114.0654494,22.5383239
4,114.0369571,22.52016051
64,114.0708836,22.54465212
5,114.0646935,22.53986887
2,114.0358261,22.56114661
98,114.0548803,22.50835837
15,114.090198,22.53901413
11,114.0448951,22.50855707
132,114.0871344,22.54953569
6,114.0450635,22.52523131
2,114.0269225,22.52774041
3,114.0276653,22.52684374
7,114.0438449,22.51552419
1,114.0581317,22.52505254
12,114.0004249,22.5476466
4,114.0370081,22.54544442
6,114.0382787,22.52264421
1,114.0529854,22.5158966
5,114.053087,22.56616405
1,114.0351866,22.56500639
11,114.0245704,22.52744854
1,114.0393921,22.5165366
19,114.0418411,22.52563352
4,114.0223537,22.52745575
18,114.066098,22.54064109
13,114.0749623,22.53871943
2,114.0575309,22.53014392
7,114.0655968,22.54051334
10,114.035815,22.52103978
1,114.0357849,22.52152585
27,114.0955635,22.53963822
5,114.0006171,22.53881622
19,114.0592816,22.54880673
6,114.0936405,22.54118516
72,114.0341654,22.52349276
19,114.0560499,22.5244692
9,114.0225891,22.52619308
3,114.0880867,22.53866216
591,114.0387852,22.54398027
5,114.0371723,22.51823492
2,114.0441486,22.52247194
6,114.0427543,22.53445091
20,114.0669338,22.54873876
5,114.0791486,22.53901672
5,114.0256374,22.52483194
5,114.0290946,22.52528633
12,114.066609,22.54964146
554,114.0951128,22.55533156
6,114.0769762,22.53530858
9,114.0273107,22.52740797
10,114.03288,22.52050386
1,114.0371174,22.56014779
3,114.0500965,22.56809324
61,114.0365938,22.55782296
1,114.0453735,22.52215254
29,114.0549503,22.56842873
47,114.0261583,22.52688908
6,114.0232854,22.52563367
4,114.0205162,22.52714093
13,114.0367927,22.56758089
22,114.0778581,22.55493103
7,114.0374786,22.56432023
2,114.000167,22.54330846
24,114.0877711,22.54040743
2,114.0731264,22.53778106
1,114.0315202,22.520575
8,114.0342151,22.55885726
4,114.0971235,22.56445608
5,114.0767093,22.5312608
19,114.0118636,22.54623972
2,114.0409359,22.53155981
233,114.051952,22.51181688
7,114.0660079,22.54129403
21,114.0327986,22.55600536
14,114.0084131,22.5398621
7,114.0338634,22.51964067
7,114.0777863,22.53108463
4,114.0572784,22.52489725
7,114.0753348,22.53453664
2,114.0851094,22.53495119
6,114.0571354,22.52685605
10,114.0660856,22.53953197
9,114.0597763,22.51519745
27,114.0669916,22.5353838
3,114.0316842,22.52050401
3,114.051653,22.56838943
36,114.010858,22.55160622
32,114.0354854,22.54611119
113,114.0325487,22.52183279
1,114.0442615,22.52244076
12,114.0405211,22.5572671
12,114.0884711,22.54592843
6,114.0790653,22.53379708
158,114.0406252,22.53349895
2,113.9949295,22.54409868
36,114.0683049,22.57054571
4,114.0270018,22.52614571
10,114.0099679,22.54087904
4,114.0876303,22.5379256
23,114.0500952,22.52691001
15,114.0422484,22.52746292
1,114.0305786,22.53111213
148,114.0517619,22.57275049
7,114.0354034,22.5507741
20,114.0467311,22.51722715
3,114.0690111,22.5380043
13,114.0843369,22.54141602
10,114.0466908,22.56047822
3,114.0272707,22.52718105
6,114.0463027,22.52150997
5,114.0168813,22.55743173
10,114.0967826,22.54078194
30,114.0954064,22.54034849
9,114.0895669,22.54613249
4,114.021777,22.52860088
9,114.0219851,22.52630381
43,114.0975169,22.55623792
3,114.0385693,22.55889288
1,114.0218917,22.52742184
11,114.045394,22.5219101
12,114.0450578,22.52407943
3,114.0579504,22.52544962
6,114.0881181,22.54001694
46,114.0142789,22.53692142
10,114.0440888,22.52421795
7,114.0456709,22.51531292
3,114.058198,22.52172054
6,114.0352324,22.56201494
1,114.01945,22.5530674
17,114.0371527,22.52531
15,114.0349993,22.5489432
1,114.0849891,22.56522949
8,114.0217368,22.52827618
16,114.095246,22.56010332
2,114.0501215,22.5690382
9,114.0430003,22.52491982
6,114.023248,22.52621112
2,114.0967041,22.55322466
10,114.0229554,22.52905169
1,114.0739949,22.52985271
8,114.0265117,22.53188151
7,114.0483179,22.5694027
5,114.029544,22.52590556
1,114.0295661,22.52736369
10,114.0767506,22.53600283
1,114.0961594,22.54201096
15,114.0966416,22.54065737
2,114.0579335,22.52203052
8,114.0571432,22.52383454
2,114.0239542,22.5594562
10,114.0316427,22.56025409
2,114.0733156,22.53791862
3,114.0925606,22.54105627
6,114.0883099,22.53793684
73,114.0487636,22.50490962
8,114.0774524,22.53945963
6,114.06615,22.53912343
14,114.0284436,22.56942462
12,114.037823,22.56476566
14,114.0798084,22.5334208
366,114.0594055,22.52436728
1,113.9940879,22.53805221
9,114.0425505,22.52821823
709,114.0064296,22.54731157
7,114.0275902,22.52308604
1,114.0656011,22.52816565
4,114.0548611,22.53029677
24,114.0483532,22.56897426
5,114.0633785,22.55661412
7,114.0441235,22.52841316
6,114.0317763,22.52001272
4,114.0381981,22.52254363
1,114.0687443,22.53737617
2,114.0571368,22.52701777
11,114.09552,22.54154287
7,114.0294608,22.52699581
27,114.0370069,22.56544796
4,114.0277486,22.52724948
1,114.080562,22.54177466
3,114.0573577,22.52663616
1,114.0755938,22.53711531
3,114.0691635,22.5376413
4,114.0400882,22.52614272
9,114.0466489,22.5242931
86,114.0665932,22.51872435
4,114.0468708,22.52435551
6,114.065282,22.53964775
8,114.0745343,22.52425807
8,114.0785367,22.53926773
1,114.028937,22.525654
17,114.0662055,22.53994345
10,114.0338545,22.51991418
16,114.0370224,22.56367895
6,114.0374223,22.52173076
1,114.0248941,22.52978052
5,114.0962606,22.54055935
5,114.0556129,22.5244503
6,114.0761455,22.53363257
9,114.0806835,22.53441372
11,114.0254939,22.52859058
1,114.0448334,22.52480473
13,114.0516235,22.57039852
2,114.0360024,22.52131221
14,114.0360447,22.54645426
2,114.0257115,22.52847748
305,114.037721,22.55253589
325,114.0820573,22.54175484
3,114.050568,22.56943626
7,114.0547268,22.53050957
20,114.0404818,22.54561989
31,114.0420419,22.51969728
1,114.0467394,22.52268292
3,114.0378966,22.55175859
6,114.0769959,22.53465156
8,114.0357261,22.51775584
11,114.0510029,22.5702892
4,114.0383437,22.55499617
3,114.0869643,22.53629836
2,114.0943949,22.55315521
5,114.0779506,22.53599409
2,114.0899888,22.54478378
12,114.0873037,22.53968425
11,114.0904059,22.54056848
9,114.0654007,22.53995032
12,114.0386309,22.56626603
4,114.03828,22.52217237
99,114.0037295,22.53782646
12,114.0582453,22.52134718
52,114.0371677,22.5677356
4,114.0300583,22.52716198
8,114.0086252,22.55507067
6,114.0696043,22.57012375
14,114.0741386,22.5334387
3,114.0076805,22.554654
22,114.0705257,22.54663672
10,114.0768755,22.55570152
3,114.0872778,22.54013872
30,114.0383325,22.57011559
12,114.0597852,22.56353183
46,114.0661263,22.54015897
3,114.027702,22.52475853
2,114.0248834,22.52468203
4,114.0877846,22.53913452
6,114.0263113,22.52406003
4,114.0244449,22.52704413
4,114.0557817,22.53078916
2,114.063448,22.54428531
21,114.0427765,22.55266746
1,114.0442977,22.52703056
3,114.0279016,22.52405881
4,114.0758504,22.53690783
8,114.0983627,22.55267243
26,114.085839,22.5509234
3,114.0771053,22.53863063
9,114.0343431,22.51923995
4,114.0653044,22.53984092
37,114.0833285,22.55328901
8,114.0432824,22.52586326
26,114.0653563,22.53668789
2,114.0370557,22.52140111
2,114.0193349,22.52842374
6,114.0362748,22.52219057
3,114.0386513,22.52199944
8,114.0242385,22.55851059
1,114.0792032,22.53296213
4,114.0445793,22.5247452
14,114.0554994,22.51047103
5,114.040159,22.52494144
5,114.0782279,22.53604982
38,114.073289,22.52518329
6,114.0254685,22.53031869
22,114.0259039,22.52931968
4,114.0336097,22.56493567
2,114.0301782,22.54618803
9,114.0394277,22.5456792
4,114.0557233,22.52525202
1,114.0646851,22.53929436
4,114.0752135,22.53816427
31,114.0365337,22.52663924
586,114.0882819,22.54954959
4,114.0450633,22.52206236
15,114.0651614,22.54052929
3,114.0789961,22.53606167
4,114.0955371,22.54112604
530,114.042296,22.54408382
4,114.0313684,22.52064494
9,114.0657381,22.54113473
5,114.0769106,22.53510949
1,114.0405079,22.51577215
12,114.0066146,22.53829957
1,114.087664,22.54040526
4,114.0581226,22.52248185
1,114.0798291,22.56181991
30,114.0963346,22.56011889
24,114.0479046,22.57010319
2,114.0253812,22.53020512
1,114.0219506,22.52725839
8,114.0527011,22.52686252
29,114.0495169,22.56802828
5,114.0500947,22.56769691
13,114.0856924,22.54011904
6,114.0501251,22.56931124
2,114.0371097,22.56421142
16,114.0444646,22.52680573
15,114.0386844,22.52233605
30,114.0267149,22.52747478
7,114.0277808,22.53503162
1,114.0220873,22.52762057
82,114.0438057,22.51221962
3,114.0216352,22.52776332
1,114.0648597,22.54133979
5,114.0407446,22.55147144
18,114.0569152,22.51961496
11,114.0417067,22.52520312
509,114.0636694,22.53555553
5,114.0508561,22.56821291
13,114.0367393,22.52089958
15,114.0879828,22.53961665
2,114.0266532,22.52843651
36,114.0494824,22.51214731
16,114.0073523,22.54095002
7,114.0481089,22.54965181
1,114.0364081,22.56054667
9,114.0904754,22.53876871
1,114.0577181,22.53088039
1,114.0534738,22.52679183
6,114.0194523,22.52796298
20,114.075626,22.53054384
6,114.0591713,22.56949211
2,114.0569666,22.53047569
2,114.0368469,22.51869183
8,114.0736592,22.53582055
136,114.0341534,22.55345492
37,114.0883302,22.53855852
4,114.0956655,22.54098115
13,114.04501,22.56237705
4,114.0562894,22.52556666
4,114.0465458,22.51606911
29,114.0500896,22.52721809
7,114.0298698,22.52684037
31,114.0524141,22.5385326
1,113.997119,22.54540017
17,114.0703879,22.54645861
9,114.0351512,22.52687865
1,114.0554753,22.52690103
15,114.0967201,22.54176972
387,114.0898226,22.55699565
39,114.0485121,22.56934479
13,114.0365279,22.5674802
5,114.0359947,22.52148876
7,114.0763291,22.53652435
2,114.0789361,22.53630395
16,114.0796315,22.53238499
5,114.0581709,22.52104835
14,114.083979,22.53838645
5,114.0265458,22.52833033
6,114.0771004,22.53310891
549,114.0766724,22.54799757
2,114.0546479,22.53005614
943,114.0069738,22.53781359
3,114.0801869,22.53383072
14,114.0322754,22.51987347
4,114.029857,22.55325104
9,114.0734582,22.53788292
3,114.0125483,22.54548136
6,114.0200599,22.52784455
3,114.0648455,22.56499923
3,114.0517415,22.56934028
3,114.0375997,22.52193866
86,114.0545754,22.5677094
1,114.0359697,22.56154861
1,114.0242879,22.52794806
1,114.0936186,22.55690433
7,114.023883,22.52791378
12,114.04993,22.56895263
2,114.0236203,22.52574705
4,114.0826416,22.55580583
665,114.0174304,22.53749747
8,114.0227802,22.52754007
3,114.0965201,22.54067058
1,114.0855614,22.53950316
5,114.0671873,22.55147983
13,114.0341574,22.51969024
9,114.0417626,22.52828004
6,114.0530256,22.51499434
9,114.063283,22.55539659
6,114.0259129,22.52497151
12,114.0989532,22.5485811
19,114.0641646,22.52636359
5,114.0371445,22.52169271
25,114.0120471,22.54745813
23,114.0640696,22.53903578
30,114.0941075,22.54123308
2,114.0354384,22.52021587
4,114.0196716,22.52889053
4,114.0443253,22.52691596
1,114.0771657,22.53931254
3,114.0546107,22.51753198
10,114.063935,22.54006108
9,114.034494,22.51919845
2,114.0648229,22.51832948
4,114.0585176,22.52209639
5,114.0247519,22.52781886
3,114.0789753,22.53273969
11,114.053151,22.52784077
7,114.0515471,22.56865353
5,114.0333296,22.519739
3,114.0367024,22.56424194
15,114.0352632,22.52116336
7,114.0520126,22.57225864
14,114.0464372,22.52470778
1,114.0787648,22.53181561
1,114.0748242,22.5377405
5,114.0401841,22.52429376
3,114.0607938,22.56662577
4,114.0650888,22.53984438
2,114.024257,22.52782873
7,114.0669195,22.5200292
2,114.0977669,22.56051973
18,114.0251472,22.52895963
5,114.0561296,22.52949399
9,114.0265124,22.52373828
18,114.044389,22.52410007
6,113.9921061,22.53396124
41,114.0924767,22.55154586
12,114.039897,22.53421021
3,114.0579373,22.52861079
31,114.0552455,22.56730674
3,114.0734661,22.53739667
6,114.0531479,22.52679803
3,114.0745422,22.5337908
5,114.0565099,22.52469137
16,114.0495096,22.56747575
1,114.0471051,22.5078997
8,114.0647794,22.55008946
3,114.065842,22.53886421
1,114.0216754,22.52882919
23,114.0532174,22.52813742
4,114.0524075,22.57441768
2,114.025344,22.52951452
3,114.0799716,22.53319286
1,114.0355384,22.52121387
16,114.0424673,22.52572566
9,114.041311,22.53017246
7,114.0503426,22.57045687
6,114.0280139,22.55983481
5,114.0815121,22.53357493
18,114.0661915,22.53597198
17,114.037535,22.52293293
10,114.0453415,22.56976727
2,114.0204964,22.52737072
4,114.0749724,22.53573006
64,114.0860039,22.54092322
7,114.0747753,22.5356548
10,114.0261024,22.52877839
4,114.0795672,22.53331611
16,114.0432577,22.52522178
2,114.0479983,22.56324261
8,114.0576778,22.51996089
6,114.0136394,22.55273083
3,114.0750289,22.53775648
24,114.0120756,22.55748811
20,114.0791815,22.53448092
9,114.0375303,22.56661002
4,114.0659683,22.53990142
2,114.0581029,22.52143046
11,114.0420138,22.52795904
2,114.0268204,22.52738045
6,114.0600789,22.57614689
2,114.0587918,22.52562002
1,114.0499206,22.53303636
80,114.0505613,22.56647195
1,114.0278757,22.52473512
1,114.0280886,22.52628875
3,114.0249822,22.55902113
3,114.0878451,22.53922508
6,114.0236673,22.52805071
1,114.0971502,22.53902372
3,114.0309888,22.52048136
1,114.064146,22.54481222
1,114.0197951,22.53009983
2,114.0470965,22.52971903
7,114.0222657,22.52782716
1,114.0379822,22.55106493
5,114.0744598,22.53642218
1,114.0796317,22.53400799
31,114.0405382,22.55670398
1,114.0444406,22.52450452
13,114.036973,22.5196411
9,114.0737215,22.53437425
2,114.0756389,22.53580924
33,114.0618056,22.57301743
8,114.0404242,22.55064047
1,114.0377155,22.52090377
13,114.0662624,22.53944571
13,114.0352106,22.56004188
1,114.0878896,22.53982692
7,114.0928605,22.54123694
7,114.042121,22.5524602
724,114.0899214,22.55120266
6,114.0564416,22.56745737
11,114.0076262,22.54489679
1,114.0410679,22.53027889
12,114.0857734,22.53490553
159,114.0419728,22.55793731
39,114.0853283,22.54422629
4,114.0329837,22.51984819
8,114.0781073,22.56054316
5,114.0766405,22.53401839
5,114.0579034,22.52665293
50,114.0357141,22.52361101
3,114.0370538,22.57587519
1,114.0399395,22.52473777
4,114.0464486,22.55506643
7,114.0586948,22.52159814
14,114.0953297,22.55801622
235,114.0636063,22.53340575
2,114.0721959,22.54579938
1,114.0919966,22.5406553
5,114.0765778,22.53275916
11,114.0844759,22.53328119
29,114.0644398,22.5406266
10,114.0775519,22.55877842
23,113.9888369,22.53080924
10,114.0432226,22.52666708
2,114.0541719,22.52777582
2,114.0285335,22.52414455
18,114.0325699,22.51983627
9,114.0579552,22.52928618
4,114.0473517,22.5681678
5,114.0388895,22.5218161
6,114.0098258,22.54108656
12,114.0550415,22.56960587
1,114.0539499,22.57983129
6,114.0294658,22.56376012
1,114.0465242,22.52325443
1,114.0375868,22.51145273
1,114.0229663,22.54724547
7,114.0206042,22.53041158
8,114.0905236,22.54062063
2,114.0282029,22.52708859
6,114.0225788,22.55845535
16,114.0573218,22.52651457
2,114.0354236,22.52125142
16,114.0796637,22.53444482
134,114.0775174,22.53628529
4,114.0754398,22.53816124
4,114.0389095,22.56667613
1,114.0200051,22.52868667
2,114.0649992,22.53953178
19,114.0421982,22.52545814
11,114.038334,22.52190753
3,114.0279107,22.52621935
5,114.0335105,22.51914102
3,114.0334755,22.51954367
2,114.0286085,22.52549497
4,114.0251378,22.53000508
12,114.0750607,22.53525502
26,114.0144209,22.5572746
5,114.0408159,22.55119044
1,114.0499674,22.50790776
2,114.074455,22.53419586
12,114.0637916,22.52440863
10,114.0370518,22.54470494
2,114.067827,22.57214705
5,114.0235959,22.52779949
2,114.0269051,22.52595029
5,114.0464154,22.52248026
5,114.0300043,22.52538533
20,114.0372069,22.56363582
7,114.0960729,22.55802916
2,114.0142456,22.54191844
284,114.0798827,22.5512222
12,114.0369891,22.5227573
10,114.0323161,22.52447203
3,114.0280456,22.52347198
5,114.076396,22.5334286
20,114.0907289,22.54563026
2,114.0834831,22.53316061
42,114.0323268,22.5550688
3,114.0575677,22.52734454
10,114.0767277,22.53244805
9,114.0283311,22.52616009
4,114.0757217,22.53701193
4,114.056728,22.52840261
24,114.0490219,22.56952618
11,114.0436616,22.52587101
9,114.0280862,22.52584981
9,114.0647926,22.53972565
101,114.041757,22.54413775
4,114.0550997,22.52442754
6,114.0768404,22.53683411
4,114.0644353,22.54003034
4,114.0371326,22.56000049
30,114.0728291,22.53824414
1,114.0781377,22.53688281
3,114.0465822,22.56324211
19,114.0956015,22.55397581
1,114.0402407,22.52628645
156,114.0791646,22.54063313
24,114.0652553,22.54093828
17,114.0366205,22.52120463
14,114.0978668,22.54149664
7,114.0267939,22.52359714
13,114.0659944,22.55684942
10,114.0261035,22.52921424
3,114.0439356,22.52267482
7,114.0428654,22.51795342
1,114.0543235,22.52771898
4,114.0466047,22.52156236
9,114.0022194,22.55134331
1,114.0400527,22.56539479
11,114.0426469,22.56829465
7,114.0471276,22.56809868
13,114.0950351,22.5407014
327,114.0969024,22.55938911
1,114.0787148,22.55114657
3,114.0441834,22.52447573
10,114.0651895,22.54072441
9,114.0337948,22.56639554
7,114.0403555,22.56696396
2,114.0263286,22.52419834
6,114.0869784,22.53937943
813,114.0209866,22.53667236
3,114.0505357,22.56835177
8,114.0968612,22.54062651
5,114.0454871,22.52185587
11,114.0490193,22.56914868
3,114.0853538,22.53644089
3,114.0379231,22.55920436
20,114.0921621,22.54131377
2,114.0965176,22.56233192
2,114.0281649,22.52330432
2,114.0980108,22.55343923
8,114.0588154,22.52196144
7,114.0794036,22.53381629
8,114.045109,22.52189083
15,114.0122522,22.54011606
2,114.0374721,22.52109084
2,114.0359159,22.52126177
2,114.0337527,22.56619509
19,114.0415048,22.52632763
5,114.0748907,22.53805473
49,114.0167242,22.53977022
15,114.0412759,22.55150661
73,114.0373508,22.52972833
6,114.0742545,22.53553164
10,114.0473415,22.51982766
2,114.0358554,22.56135726
7,114.0375499,22.56646648
11,114.0660696,22.55194087
15,114.0330712,22.51924445
3,114.0402319,22.55037015
1,114.0967607,22.55280506
1,114.0553747,22.50598502
10,114.0747692,22.53589355
4,114.0228793,22.52567227
2,114.0646413,22.5410145
23,114.0549364,22.57799304
9,114.0547983,22.57828487
3,114.0562907,22.52469402
7,114.0336924,22.52123723
1,114.0781098,22.53675579
7,114.0333218,22.56578191
5,114.0281015,22.52823606
1,114.038558,22.52862615
16,114.0877948,22.53832928
13,114.0578774,22.52096646
2,114.0573695,22.52504454
4,114.0652607,22.53999727
3,114.0582913,22.52187905
7,114.0271695,22.5241248
185,114.0266135,22.53484096
10,114.0415741,22.52840634
3,114.0427439,22.5685863
9,114.074831,22.53914328
91,114.0814315,22.53418222
19,114.0756808,22.53686048
53,114.0387721,22.56528981
7,114.0240603,22.52657342
2,114.0327667,22.5201421
5,114.0924322,22.54118227
2,114.0370069,22.56135542
3,114.0759207,22.53721669
3,114.076989,22.54668069
2,114.0422541,22.5684879
2,114.0402318,22.52620869
6,114.0215368,22.52880877
2,114.0802275,22.55379188
14,114.0872126,22.54171716
36,114.0325849,22.55787451
4,114.0450177,22.52255249
1,114.0538646,22.5252568
1,114.043477,22.53533382
2,114.0585165,22.52553549
89,114.0661292,22.57060172
5,114.0976527,22.54542751
2,114.0408352,22.52400185
25,114.0401514,22.57095395
7,114.0464119,22.52358022
12,114.046282,22.52354514
1,114.0735301,22.53611583
10,114.0508533,22.56808185
41,114.0546249,22.57488257
5,114.0294685,22.52562694
4,114.0599701,22.5285627
14,114.0332768,22.52046081
6,114.0257812,22.52984737
8,114.0904907,22.54650543
21,114.0787309,22.53830961
11,114.0150912,22.53467047
2,114.0657443,22.5402555
21,114.0485628,22.56878935
16,114.0498667,22.56783442
6,114.0754461,22.53539804
1,114.0275559,22.52611099
34,114.0638398,22.54143682
30,114.0253512,22.52755402
18,114.0799506,22.5322718
11,114.0861276,22.55383388
2,114.0556911,22.525089
2,114.0459341,22.5234139
5,114.0878526,22.55330521
4,114.0267387,22.5280357
178,114.0009418,22.5367113
2928,114.0637048,22.53431079
14,114.0418601,22.52849716
1,114.0461051,22.52196848
2,114.047028,22.51656172
9,114.0382769,22.56668061
8,114.0862825,22.53871638
2,114.0642319,22.5408503
23,114.0907242,22.54074455
8,114.0331269,22.55157713
5,114.0570915,22.52462432
1,114.0339009,22.54387784
7,114.0225553,22.52597785
11,114.0496668,22.56876817
11,114.0548866,22.5304893
2,114.0468405,22.5239115
391,114.0530195,22.50937611
32,114.0500956,22.57227673
3,114.0588057,22.52171795
3,114.0236507,22.52757724
3,114.0342215,22.56486795
49,114.0504511,22.56944015
3,114.0135077,22.54577415
5,114.0194296,22.55396639
2,114.0228699,22.5264495
9,114.0339789,22.56486812
1,114.0494133,22.57222522
13,114.0669726,22.55695923
5,114.0311019,22.52111646
1,114.033852,22.54411692
3,114.0211036,22.54423598
1,114.0233242,22.52550691
1,114.0378762,22.52173897
4,114.0435191,22.56886504
14,114.0362712,22.56759702
8,114.0545767,22.55724316
3,114.0578972,22.53005857
2,114.0831439,22.53534394
3,114.0648562,22.54052184
1,114.046427,22.55950052
2,114.0727661,22.52946702
9,114.0771199,22.53623495
14,114.0345446,22.5271538
1,114.0399851,22.56817569
8,114.0831402,22.53836942
39,114.0939785,22.54068823
3,114.0424619,22.52773198
25,114.049314,22.5667896
4,113.9948765,22.53953747
6,114.0501139,22.57139966
3,114.0887433,22.54069477
29,114.0930429,22.56593787
9,114.0961994,22.54099669
9,114.0439067,22.52749605
4,114.0967435,22.54050269
8,114.0744759,22.53452805
5,114.0578759,22.52807629
5,114.0092678,22.5512392
2,114.0293741,22.52711923
12,114.064852,22.54032104
10,114.0576458,22.52193823
22,114.0414197,22.52637705
13,114.0374233,22.56462244
7,114.0835651,22.53641653
13,114.0926876,22.54028173
7,114.0378169,22.56667685
3,114.0315986,22.52054168
5,114.0774572,22.53561968
10,114.0651105,22.57244029
3,114.0381973,22.56507183
5,114.0926837,22.54091948
5,114.0353836,22.52130557
5,114.0541828,22.52507975
27,114.0950399,22.54052618
10,114.0260715,22.52904053
7,114.0649189,22.53975907
394,114.0544841,22.51218349
21,114.0638418,22.54034776
4,114.0576358,22.52247278
1,114.0581668,22.52236352
9,114.0636797,22.54098112
1,114.0111006,22.55022374
97,114.0661278,22.53324879
1,114.0417154,22.54553139
11,114.0120787,22.54062827
7,114.0391122,22.52945554
6,114.0763954,22.5337849
31,114.065102,22.54130663
19,114.0496866,22.56746557
8,114.0352871,22.52714863
5,114.058019,22.52205335
9,114.040834,22.56876722
21,114.0347019,22.52738487
5,114.0882916,22.54371646
2,114.0521972,22.51712632
4,114.0370311,22.52086016
265,114.0508845,22.52718811
5,114.0880385,22.53941615
95,114.0370987,22.52306066
6,114.0966034,22.5420215
2,114.0857855,22.53974878
1,114.0318668,22.52024534
1,114.0220127,22.52608517
10,114.0447405,22.52454664
12,114.090553,22.54589442
2,114.0233385,22.52570876
7,114.0413905,22.52518555
5,114.0377466,22.56649884
20,114.0241331,22.5259704
6,114.0327968,22.52109033
2,114.0622971,22.57943199
27,114.0300867,22.52472477
3,114.0341434,22.5206044
500,114.006269,22.55008326
11,114.0579213,22.57726334
7,114.065781,22.54172615
14,114.0826309,22.53649319
2,114.0540828,22.52547288
173,114.0499175,22.52862165
12,114.0345649,22.55845206
4,114.0375827,22.56631926
5,114.0372101,22.52158666
5,114.051672,22.56819839
5,114.0417251,22.52907025
10,114.0498657,22.56764902
38,114.0711543,22.57030145
5,114.0654293,22.54007349
2,114.0197558,22.52801124
7,114.0352036,22.52059438
6,114.0934686,22.54105206
1,114.0650448,22.56354553
10,114.0576054,22.57641737
97,114.0661248,22.54044652
6,114.0745429,22.53794743
8,114.0657176,22.53925623
8,114.0331927,22.51950334
1,114.0307405,22.52445823
13,114.0635492,22.57199793
1,114.0332594,22.5203054
7,114.0533008,22.52727109
17,114.0469254,22.52297456
5,114.0794188,22.56052476
3,114.0384292,22.56663738
7,114.0307727,22.52042312
4,114.0849691,22.56636717
8,114.0918469,22.56428374
110,114.0267536,22.56046084
4,114.0791681,22.53321337
9,114.0269104,22.52486296
9,114.0398412,22.52492533
12,114.0368199,22.56733386
214,114.0407752,22.52646584
4,114.0878533,22.53810215
1,114.0281755,22.52565734
6,114.0353864,22.56125892
19,114.0404738,22.56668613
6,114.0718959,22.54661364
2,114.0316938,22.52089237
5,114.0656445,22.53026771
1,114.0118092,22.5668279
6,114.0736466,22.53749909
1,113.994203,22.54118804
1,114.0641377,22.54089047
1,114.0236669,22.52829595
6135,114.0733409,22.54199453
4,114.0652356,22.53973426
7,114.0445177,22.56304997
7,114.0563337,22.53088195
10,114.0788958,22.53396983
13,114.0222721,22.52637449
10,114.0678234,22.57177745
14,114.0643552,22.53699487
16,114.0250777,22.55678987
5,114.0921067,22.54067605
8,114.0330407,22.52124511
34,114.0668989,22.5557938
23,114.0464341,22.55519264
85,114.0789601,22.55113619
123,114.0657207,22.52642574
5,114.0279715,22.5282223
9,114.0661566,22.54091082
89,114.0643499,22.53723281
3,114.0560543,22.52639632
2,114.0967582,22.56536702
3,114.0542048,22.53093651
1,114.0512013,22.56299132
25,114.0378068,22.54982041
3,114.0982751,22.54155016
35,114.07114,22.54621528
16,114.0282816,22.53421216
1,114.0474457,22.56817077
234,114.035776,22.54786709
8,114.0798672,22.53328585
10,114.0131491,22.54538405
24,114.0639001,22.54018194
2,114.0195453,22.53021058
7,114.0739219,22.53662163
2,114.0085208,22.56679734
5,114.0770681,22.53772039
2,114.0449279,22.52441819
2,114.0665783,22.55489065
30,114.0643535,22.54782747
24,114.0945085,22.54052044
5,114.0279617,22.52716783
19,114.038141,22.56671812
3,114.0579905,22.52099377
4,114.057819,22.52134478
6,114.0780068,22.5367824
13,114.0276186,22.52338745
16,114.0535726,22.57270047
2,114.0779437,22.53584087
20,114.0361705,22.56781447
1,114.0106074,22.54740194
4,114.0301657,22.52511212
5,114.0589217,22.57736536
2,114.0667175,22.53437578
1,114.0651371,22.54627585
8,114.045217,22.52358408
16,114.032214,22.5216271
10,114.0530935,22.52670197
6,114.0498461,22.56876577
9,114.0559752,22.52556396
75,114.0978369,22.56538176
2,114.0349152,22.56153817
1,114.0198145,22.52846916
9,114.0340395,22.55828497
32,114.039889,22.5688321
5,114.0371724,22.5517168
9,114.0406854,22.55739939
9,114.0043191,22.53974593
